Time,timeStamp,avgnoise,magRMS,maxnoise,temperature,totalAccel,xtRaccel,xtRv,ytRaccel,ytRv,ztRaccel,ztRv
2024-03-06 15:42:19,1.70974E+12,87.73716,"[{""N"":""540.4886""},{""N"":""689.058""},{""N"":""1646.484""}]",87.73716,36.9375,3.19,1.331584,5.538901,2.165208,11.74772,1.923747,11.83685
2024-03-06 15:41:18,1.70974E+12,87.55312,"[{""N"":""622.3319""},{""N"":""590.0794""},{""N"":""1623.53""}]",87.55312,36.9375,3.11,1.288689,5.861838,2.109173,11.72759,1.895495,11.62175
2024-03-06 15:40:19,1.70974E+12,93.98232,"[{""N"":""621.1336""},{""N"":""590.3582""},{""N"":""1630.347""}]",93.98232,36.9375,3.07,1.276422,5.141422,2.137232,11.36746,1.797937,11.08164
2024-03-06 15:39:18,1.70974E+12,94.72005,"[{""N"":""543.4046""},{""N"":""728.0001""},{""N"":""1637.701""}]",94.72005,36.875,3.05,1.204699,4.674594,2.158795,11.67504,1.793874,10.88831
2024-03-06 15:38:19,1.70974E+12,86.24032,"[{""N"":""523.9986""},{""N"":""672.3692""},{""N"":""1607.301""}]",86.24032,36.875,3.21,1.334882,5.850071,2.208637,12.27637,1.904187,12.06343
2024-03-06 15:35:59,1.70974E+12,91.64646,"[{""N"":""577.1094""},{""N"":""657.7449""},{""N"":""1573.233""}]",91.64646,36.875,2.93,1.118355,4.111076,2.089372,11.08181,1.721389,10.32117
2024-03-06 15:35:00,1.70974E+12,88.45967,"[{""N"":""516.3695""},{""N"":""695.4097""},{""N"":""1578.458""}]",88.45967,36.875,3.08,1.232536,5.035749,2.132522,12.25115,1.855019,11.76441
2024-03-06 15:33:59,1.70974E+12,89.22173,"[{""N"":""564.9""},{""N"":""685.319""},{""N"":""1602.768""}]",89.22173,36.8125,3.01,1.203109,5.123987,2.085738,11.38472,1.799147,11.23368
2024-03-06 15:33:00,1.70974E+12,88.80157,"[{""N"":""548.7766""},{""N"":""712.917""},{""N"":""1613.574""}]",88.80157,36.8125,3.12,1.296255,5.40236,2.17892,11.21211,1.822421,10.97076
2024-03-06 15:31:59,1.70974E+12,91.0015,"[{""N"":""587.208""},{""N"":""585.9965""},{""N"":""1619.451""}]",91.0015,36.8125,3.18,1.340922,6.218668,2.132447,12.11362,1.944231,12.31805
2024-03-06 15:31:00,1.70974E+12,92.13854,"[{""N"":""577.9069""},{""N"":""594.3493""},{""N"":""1634.983""}]",92.13854,36.8125,3.18,1.345114,6.180629,2.137167,11.50874,1.925021,11.77943
2024-03-06 15:29:59,1.70974E+12,89.70303,"[{""N"":""602.777""},{""N"":""638.6389""},{""N"":""1628.4""}]",89.70303,36.875,3.21,1.355756,6.20241,2.15634,11.77894,1.954172,12.07959
2024-03-06 15:29:00,1.70974E+12,86.79103,"[{""N"":""629.6807""},{""N"":""590.0631""},{""N"":""1662.742""}]",86.79103,36.875,3.17,1.296382,5.344726,2.185449,11.57193,1.887276,11.43338
2024-03-06 15:27:59,1.70974E+12,89.80884,"[{""N"":""622.4952""},{""N"":""634.3196""},{""N"":""1674.724""}]",89.80884,36.9375,3.16,1.257281,5.368061,2.187201,12.0423,1.904612,11.88475
2024-03-06 15:27:00,1.70974E+12,87.69697,"[{""N"":""631.5989""},{""N"":""597.7621""},{""N"":""1700.175""}]",87.69697,36.9375,3.29,1.411101,6.699568,2.207284,12.48242,1.983332,12.65931
2024-03-06 15:25:59,1.70974E+12,87.6869,"[{""N"":""600.7629""},{""N"":""655.3575""},{""N"":""1647.722""}]",87.6869,37,3.2,1.362256,6.143406,2.154679,12.29444,1.941134,12.30858
2024-03-06 15:25:00,1.70974E+12,90.76329,"[{""N"":""629.7548""},{""N"":""603.6567""},{""N"":""1651.496""}]",90.76329,37,2.95,1.121579,4.157762,2.110017,11.85805,1.726684,10.64343
2024-03-06 15:23:59,1.70974E+12,89.62495,"[{""N"":""546.5192""},{""N"":""725.1953""},{""N"":""1624.409""}]",89.62495,37,3.23,1.302708,5.888035,2.237435,12.10789,1.929474,11.9251
2024-03-06 15:23:00,1.70974E+12,88.58391,"[{""N"":""533.5152""},{""N"":""721.8057""},{""N"":""1607.352""}]",88.58391,37,3.26,1.364689,6.077515,2.208768,11.83364,1.973759,12.12109
2024-03-06 15:21:59,1.70974E+12,90.80923,"[{""N"":""593.9697""},{""N"":""589.1793""},{""N"":""1647.481""}]",90.80923,37.0625,3.22,1.334757,5.949143,2.193616,11.99671,1.945615,12.25152
2024-03-06 15:21:00,1.70974E+12,86.71738,"[{""N"":""556.4211""},{""N"":""626.778""},{""N"":""1652.412""}]",86.71738,37.125,3.26,1.407594,6.416338,2.160912,11.74426,1.987917,12.17109
2024-03-06 15:19:59,1.70974E+12,89.78288,"[{""N"":""592.5652""},{""N"":""653.378""},{""N"":""1632.006""}]",89.78288,37.125,3.11,1.248554,4.399154,2.216695,11.55385,1.791616,10.68655
2024-03-06 15:19:00,1.70974E+12,89.10533,"[{""N"":""614.441""},{""N"":""604.906""},{""N"":""1617.211""}]",89.10533,37.125,3.23,1.239032,4.92555,2.270787,12.39227,1.92588,11.80761
2024-03-06 15:17:59,1.70974E+12,89.37502,"[{""N"":""526.6428""},{""N"":""716.9001""},{""N"":""1616.56""}]",89.37502,37.125,3.25,1.321326,5.547012,2.247385,12.29633,1.937342,11.85077
2024-03-06 15:16:59,1.70974E+12,88.47544,"[{""N"":""535.9327""},{""N"":""725.3928""},{""N"":""1636.363""}]",88.47544,37.1875,3.32,1.401151,6.362777,2.272063,12.21007,1.976685,12.42473
2024-03-06 15:16:00,1.70974E+12,88.34405,"[{""N"":""544.9055""},{""N"":""725.4014""},{""N"":""1642.191""}]",88.34405,37.125,3.02,1.180689,4.370323,2.139892,12.02321,1.766781,11.11513
2024-03-06 15:14:59,1.70974E+12,90.73907,"[{""N"":""562.037""},{""N"":""581.0607""},{""N"":""1559.17""}]",90.73907,37.125,3.35,1.438073,6.555517,2.232239,12.25112,2.044153,12.63586
2024-03-06 15:14:00,1.70974E+12,91.92722,"[{""N"":""596.3543""},{""N"":""583.6029""},{""N"":""1559.845""}]",91.92722,37.0625,3.19,1.332061,6.356846,2.142611,11.98733,1.960213,12.30562
2024-03-06 15:12:59,1.70974E+12,89.13161,"[{""N"":""568.2169""},{""N"":""569.7197""},{""N"":""1542.299""}]",89.13161,37.125,3.22,1.334013,6.222395,2.176582,12.15073,1.955944,12.19981
2024-03-06 15:12:00,1.70974E+12,88.84933,"[{""N"":""605.5617""},{""N"":""588.5865""},{""N"":""1596.45""}]",88.84933,37.125,3.33,1.363682,5.996396,2.277427,12.46203,2.012702,12.48437
2024-03-06 15:10:59,1.70974E+12,88.29634,"[{""N"":""528.7183""},{""N"":""623.0542""},{""N"":""1570.748""}]",88.29634,37.1875,3.39,1.422043,6.792,2.280887,12.84382,2.066786,13.13085
2024-03-06 15:10:00,1.70974E+12,87.17925,"[{""N"":""604.6649""},{""N"":""579.6351""},{""N"":""1604.743""}]",87.17925,37.1875,3.26,1.374911,6.614313,2.165369,12.30373,2.01677,12.90612
2024-03-06 15:08:59,1.70974E+12,89.81676,"[{""N"":""549.4166""},{""N"":""719.4224""},{""N"":""1636.548""}]",89.81676,37.1875,3.23,1.310046,5.021392,2.245113,12.17833,1.916205,11.7333
2024-03-06 15:08:00,1.70974E+12,88.4252,"[{""N"":""527.9231""},{""N"":""731.5198""},{""N"":""1613.899""}]",88.4252,37.25,3.24,1.282778,5.446946,2.24669,12.67867,1.953882,12.38342
2024-03-06 15:05:40,1.70974E+12,89.30727,"[{""N"":""601.2009""},{""N"":""579.1655""},{""N"":""1606.097""}]",89.30727,37.375,3.19,1.370528,6.289819,2.116137,11.57591,1.951473,12.0298
2024-03-06 15:04:41,1.70974E+12,88.73653,"[{""N"":""597.6634""},{""N"":""587.5171""},{""N"":""1635.433""}]",88.73653,37.3125,3.42,1.415481,6.430643,2.342278,12.58341,2.056026,12.60271
2024-03-06 15:03:40,1.70974E+12,87.76553,"[{""N"":""559.1036""},{""N"":""705.6754""},{""N"":""1613.398""}]",87.76553,37.375,3.37,1.367981,5.937325,2.330921,12.2576,2.016217,12.27085
2024-03-06 15:02:41,1.70974E+12,89.47361,"[{""N"":""596.814""},{""N"":""652.3433""},{""N"":""1627.921""}]",89.47361,37.4375,3.38,1.376396,6.355035,2.313049,12.81016,2.048204,12.97283
2024-03-06 15:01:40,1.70974E+12,88.18928,"[{""N"":""545.5818""},{""N"":""624.0848""},{""N"":""1610.026""}]",88.18928,37.4375,3.31,1.435098,6.535777,2.206663,11.91931,2.002597,12.32947
2024-03-06 15:00:41,1.70974E+12,88.20062,"[{""N"":""574.6349""},{""N"":""585.1545""},{""N"":""1594.025""}]",88.20062,37.5,3.46,1.514692,7.012857,2.285827,12.88374,2.106021,13.23042
2024-03-06 14:59:40,1.70974E+12,88.27863,"[{""N"":""530.2136""},{""N"":""726.1263""},{""N"":""1599.794""}]",88.27863,37.5625,3.38,1.445637,6.987677,2.236376,12.27091,2.08748,12.92685
2024-03-06 14:58:41,1.70974E+12,88.50461,"[{""N"":""536.6092""},{""N"":""711.5664""},{""N"":""1627.296""}]",88.50461,37.625,3.45,1.47008,7.221204,2.296042,12.79303,2.119624,13.11825
2024-03-06 14:57:40,1.70974E+12,89.88629,"[{""N"":""598.7609""},{""N"":""615.3264""},{""N"":""1590.679""}]",89.88629,37.5625,3.4,1.499093,6.965305,2.260545,12.53726,2.055281,13.04125
2024-03-06 14:56:41,1.70974E+12,86.56992,"[{""N"":""570.5486""},{""N"":""666.5975""},{""N"":""1593.376""}]",86.56992,37.5625,3.32,1.36206,6.516595,2.252343,12.70669,2.030489,12.77628
2024-03-06 14:55:40,1.70974E+12,88.51411,"[{""N"":""557.9504""},{""N"":""603.6094""},{""N"":""1614.448""}]",88.51411,37.5625,3.38,1.440406,6.596736,2.297328,12.22597,2.02081,12.45577
2024-03-06 14:54:41,1.70974E+12,90.00658,"[{""N"":""551.3168""},{""N"":""656.6218""},{""N"":""1662.822""}]",90.00658,37.625,3.39,1.377913,6.669902,2.296079,12.68582,2.080478,12.83169
2024-03-06 14:53:40,1.70974E+12,86.74923,"[{""N"":""607.954""},{""N"":""602.0616""},{""N"":""1602.755""}]",86.74923,37.6875,3.42,1.476095,7.167925,2.290986,12.4051,2.073018,12.96792
2024-03-06 14:52:41,1.70974E+12,86.77218,"[{""N"":""608.8773""},{""N"":""598.9183""},{""N"":""1602.157""}]",86.77218,37.75,3.36,1.431516,7.142118,2.224045,12.67056,2.068551,13.15952
2024-03-06 14:51:40,1.70974E+12,87.52499,"[{""N"":""535.0844""},{""N"":""713.782""},{""N"":""1636.631""}]",87.52499,37.8125,3.32,1.444117,6.843822,2.209075,12.66664,2.019803,12.91234
2024-03-06 14:50:41,1.70974E+12,89.19196,"[{""N"":""535.9109""},{""N"":""722.2887""},{""N"":""1621.017""}]",89.19196,37.75,3.29,1.245171,4.966869,2.325221,12.9625,1.965369,12.09673
2024-03-06 14:49:40,1.70974E+12,87.61588,"[{""N"":""585.4127""},{""N"":""584.8867""},{""N"":""1613.19""}]",87.61588,37.75,3.28,1.426751,6.906063,2.176261,12.16039,2.002962,12.58792
2024-03-06 14:48:41,1.70974E+12,88.10509,"[{""N"":""572.8326""},{""N"":""593.1385""},{""N"":""1623.336""}]",88.10509,37.8125,3.45,1.516808,7.258895,2.273027,12.54803,2.107339,13.19155
2024-03-06 14:47:40,1.70974E+12,87.37197,"[{""N"":""588.3158""},{""N"":""649.5046""},{""N"":""1601.997""}]",87.37197,37.8125,3.2,1.203249,4.734543,2.29484,12.48969,1.873286,11.46236
2024-03-06 14:46:41,1.70974E+12,87.56342,"[{""N"":""604.9699""},{""N"":""616.856""},{""N"":""1601.836""}]",87.56342,37.8125,3.31,1.388023,6.894859,2.208313,12.73286,2.036596,13.05016
2024-03-06 14:45:40,1.70974E+12,87.28728,"[{""N"":""527.0648""},{""N"":""722.0154""},{""N"":""1614.779""}]",87.28728,37.8125,3.34,1.422116,6.574265,2.238913,12.65384,2.025091,12.84369
2024-03-06 14:44:40,1.70974E+12,90.15819,"[{""N"":""526.7722""},{""N"":""716.9647""},{""N"":""1608.974""}]",90.15819,37.8125,3.52,1.513243,7.011025,2.359899,13.24053,2.133501,13.55691
2024-03-06 14:43:41,1.70974E+12,89.85611,"[{""N"":""534.587""},{""N"":""700.8902""},{""N"":""1640.995""}]",89.85611,37.8125,3.55,1.557422,7.306434,2.349069,13.29261,2.163775,13.67548
2024-03-06 14:42:40,1.70974E+12,88.95097,"[{""N"":""598.9632""},{""N"":""615.7065""},{""N"":""1602.641""}]",88.95097,37.875,3.37,1.328703,5.424105,2.377455,12.94669,1.990936,12.0757
2024-03-06 14:41:41,1.70974E+12,92.43833,"[{""N"":""564.9208""},{""N"":""663.2461""},{""N"":""1584.376""}]",92.43833,37.8125,3.38,1.455674,7.065513,2.235432,12.68488,2.074022,13.24886
2024-03-06 14:40:40,1.70974E+12,88.21933,"[{""N"":""558.6006""},{""N"":""571.9523""},{""N"":""1551.018""}]",88.21933,37.8125,3.61,1.57966,7.91177,2.397662,12.99361,2.182738,13.78882
2024-03-06 14:39:41,1.70974E+12,91.23507,"[{""N"":""531.6099""},{""N"":""689.075""},{""N"":""1530.092""}]",91.23507,37.8125,3.37,1.50467,7.120531,2.203032,12.6232,2.065978,13.08984
2024-03-06 14:38:40,1.70974E+12,87.61726,"[{""N"":""582.785""},{""N"":""610.4876""},{""N"":""1544.75""}]",87.61726,37.8125,3.5,1.566765,7.816382,2.275331,12.64782,2.146725,13.29531
2024-03-06 14:37:41,1.70974E+12,91.02015,"[{""N"":""529.039""},{""N"":""715.4592""},{""N"":""1568.801""}]",91.02015,37.875,3.54,1.532101,7.22336,2.364797,12.98139,2.147197,13.36279
2024-03-06 14:35:21,1.70974E+12,90.9771,"[{""N"":""557.8607""},{""N"":""582.1623""},{""N"":""1570.016""}]",90.9771,37.875,3.49,1.361921,5.900051,2.429387,13.88633,2.09856,13.39107
2024-03-06 14:34:21,1.70974E+12,87.50496,"[{""N"":""518.0116""},{""N"":""723.368""},{""N"":""1593.392""}]",87.50496,37.875,3.56,1.455076,6.866681,2.403803,13.48223,2.182555,13.54634
2024-03-06 14:33:21,1.70974E+12,87.65109,"[{""N"":""515.9875""},{""N"":""687.8363""},{""N"":""1588.465""}]",87.65109,37.875,3.46,1.497531,7.003758,2.324168,12.74467,2.074096,12.92512
2024-03-06 14:32:20,1.70974E+12,87.73435,"[{""N"":""600.473""},{""N"":""593.5667""},{""N"":""1575.365""}]",87.73435,37.8125,3.53,1.491685,7.464925,2.335862,13.32461,2.18312,13.73045
2024-03-06 14:31:21,1.70974E+12,86.38843,"[{""N"":""584.2782""},{""N"":""622.486""},{""N"":""1572.285""}]",86.38843,37.8125,3.51,1.505094,7.330784,2.308838,12.93296,2.179613,13.49271
2024-03-06 14:30:20,1.70974E+12,87.8542,"[{""N"":""552.4816""},{""N"":""669.0522""},{""N"":""1683.603""}]",87.8542,37.8125,3.6,1.516527,6.732414,2.454179,13.23934,2.160147,13.29041
2024-03-06 14:29:21,1.70974E+12,87.29153,"[{""N"":""588.8872""},{""N"":""673.843""},{""N"":""1647.312""}]",87.29153,37.8125,3.57,1.568987,7.655156,2.349242,13.00432,2.176439,13.46141
2024-03-06 14:28:20,1.70974E+12,91.56981,"[{""N"":""551.9727""},{""N"":""715.9916""},{""N"":""1672.691""}]",91.56981,37.8125,3.57,1.556113,7.752134,2.341003,12.93144,2.193436,13.6746
2024-03-06 14:27:21,1.70974E+12,89.04637,"[{""N"":""601.6483""},{""N"":""627.8466""},{""N"":""1617.708""}]",89.04637,37.8125,3.61,1.533452,7.348367,2.426667,13.2544,2.19472,13.64505
2024-03-06 14:26:20,1.70974E+12,87.42483,"[{""N"":""550.5572""},{""N"":""724.8039""},{""N"":""1649.989""}]",87.42483,37.75,3.58,1.60001,7.87602,2.36499,13.02693,2.151181,13.49343
2024-03-06 14:25:21,1.70974E+12,87.42463,"[{""N"":""622.9648""},{""N"":""610.6215""},{""N"":""1637.409""}]",87.42463,37.75,3.49,1.524739,7.631938,2.297722,12.50464,2.131413,13.16503
2024-03-06 14:24:22,1.70974E+12,88.24885,"[{""N"":""578.3813""},{""N"":""604.1646""},{""N"":""1653.561""}]",88.24885,37.75,3.49,1.554618,7.933391,2.256244,12.74226,2.155976,13.39685
2024-03-06 14:23:21,1.70974E+12,88.24547,"[{""N"":""615.0218""},{""N"":""583.6923""},{""N"":""1641.909""}]",88.24547,37.75,3.4,1.473847,7.338005,2.262226,12.60492,2.066359,12.97726
2024-03-06 14:22:21,1.70973E+12,89.05894,"[{""N"":""548.6703""},{""N"":""670.382""},{""N"":""1673.312""}]",89.05894,37.75,3.56,1.579858,8.154052,2.306206,13.08286,2.203658,13.83404
2024-03-06 14:21:21,1.70973E+12,88.62624,"[{""N"":""569.2008""},{""N"":""619.2669""},{""N"":""1677.315""}]",88.62624,37.75,3.53,1.423057,6.359891,2.410881,13.74098,2.152367,13.48365
2024-03-06 14:20:21,1.70973E+12,88.2208,"[{""N"":""563.1102""},{""N"":""711.1199""},{""N"":""1661.021""}]",88.2208,37.8125,3.57,1.640763,7.961203,2.299791,12.9949,2.176578,13.60312
2024-03-06 14:19:20,1.70973E+12,88.3587,"[{""N"":""542.9642""},{""N"":""704.2271""},{""N"":""1663.832""}]",88.3587,37.8125,3.54,1.598568,7.933406,2.300392,12.85546,2.169214,13.59321
2024-03-06 14:18:21,1.70973E+12,88.14203,"[{""N"":""544.6675""},{""N"":""722.7447""},{""N"":""1644.388""}]",88.14203,37.875,3.42,1.506672,7.32484,2.252859,12.41138,2.091612,12.96267
2024-03-06 14:17:20,1.70973E+12,87.56348,"[{""N"":""539.0508""},{""N"":""669.9026""},{""N"":""1646.175""}]",87.56348,37.875,3.48,1.523582,7.368228,2.287874,12.95166,2.136037,13.50156
2024-03-06 14:16:21,1.70973E+12,86.91597,"[{""N"":""554.2065""},{""N"":""683.8259""},{""N"":""1605.151""}]",86.91597,37.8125,3.54,1.542124,7.641601,2.339005,12.78648,2.16706,13.43268
2024-03-06 14:15:20,1.70973E+12,89.39923,"[{""N"":""531.4341""},{""N"":""686.2862""},{""N"":""1638.192""}]",89.39923,37.8125,3.54,1.533662,7.619633,2.334589,12.94706,2.181937,13.46633
2024-03-06 14:14:21,1.70973E+12,86.55825,"[{""N"":""543.1744""},{""N"":""686.2427""},{""N"":""1586.952""}]",86.55825,37.8125,3.45,1.530775,7.565792,2.260862,12.2205,2.104859,12.93205
2024-03-06 14:13:20,1.70973E+12,87.38969,"[{""N"":""529.4485""},{""N"":""578.32""},{""N"":""1529.238""}]",87.38969,37.8125,3.51,1.380573,5.94687,2.440662,13.72685,2.106328,12.93499
2024-03-06 14:12:21,1.70973E+12,85.85278,"[{""N"":""541.486""},{""N"":""609.6641""},{""N"":""1614.542""}]",85.85278,37.8125,3.63,1.494138,7.342501,2.455536,13.77872,2.212479,13.94012
2024-03-06 14:11:20,1.70973E+12,87.60675,"[{""N"":""597.8694""},{""N"":""581.8218""},{""N"":""1581.914""}]",87.60675,37.75,3.4,1.441819,6.519788,2.336881,12.70744,2.007096,12.41999
2024-03-06 14:10:21,1.70973E+12,88.28001,"[{""N"":""577.9286""},{""N"":""568.83""},{""N"":""1577.491""}]",88.28001,37.75,3.22,1.308634,5.872901,2.208134,12.05182,1.942438,11.91658
2024-03-06 14:09:21,1.70973E+12,86.57073,"[{""N"":""542.7584""},{""N"":""609.2618""},{""N"":""1609.118""}]",86.57073,37.75,3.44,1.466738,7.392628,2.255353,12.82127,2.13697,13.64771
2024-03-06 14:08:21,1.70973E+12,88.39142,"[{""N"":""588.7005""},{""N"":""582.6917""},{""N"":""1622.367""}]",88.39142,37.75,3.53,1.457415,6.52542,2.40908,13.46214,2.127434,13.29474
2024-03-06 14:07:21,1.70973E+12,90.81693,"[{""N"":""522""},{""N"":""652.8251""},{""N"":""1608.464""}]",90.81693,37.8125,3.36,1.377552,6.117481,2.323695,12.65301,2.005512,12.29954
2024-03-06 14:05:02,1.70973E+12,87.14718,"[{""N"":""543.043""},{""N"":""690.4702""},{""N"":""1571.821""}]",87.14718,37.8125,3.42,1.409019,6.758639,2.301367,12.71054,2.097671,12.95466
2024-03-06 14:04:01,1.70973E+12,88.24955,"[{""N"":""517.4104""},{""N"":""680.7134""},{""N"":""1595.218""}]",88.24955,37.8125,3.54,1.378269,6.183999,2.451817,13.93749,2.145761,13.34603
2024-03-06 14:03:02,1.70973E+12,86.20451,"[{""N"":""523.9401""},{""N"":""708.4926""},{""N"":""1579.923""}]",86.20451,37.75,3.43,1.306453,5.438283,2.403781,13.41005,2.063093,12.59082
2024-03-06 14:02:02,1.70973E+12,91.14706,"[{""N"":""588.4379""},{""N"":""613.9998""},{""N"":""1578.93""}]",91.14706,37.75,3.55,1.403676,5.894636,2.480005,13.64099,2.115857,13.06077
2024-03-06 14:01:01,1.70973E+12,87.3521,"[{""N"":""560.0878""},{""N"":""676.482""},{""N"":""1597.897""}]",87.3521,37.75,3.21,1.30841,5.900295,2.198753,12.23144,1.940514,12.00228
2024-03-06 14:00:02,1.70973E+12,92.1978,"[{""N"":""576.1987""},{""N"":""590.5041""},{""N"":""1629.962""}]",92.1978,37.8125,3.51,1.520472,7.163906,2.349753,12.82793,2.117854,13.30655
2024-03-06 13:59:01,1.70973E+12,87.70546,"[{""N"":""577.8033""},{""N"":""575.5146""},{""N"":""1582.901""}]",87.70546,37.8125,3.47,1.417001,6.047849,2.388416,13.2534,2.084954,12.89662
2024-03-06 13:58:02,1.70973E+12,87.85061,"[{""N"":""518.9089""},{""N"":""681.6803""},{""N"":""1596.884""}]",87.85061,37.8125,3.55,1.516649,7.490431,2.356417,13.14584,2.181779,13.50432
2024-03-06 13:57:01,1.70973E+12,87.51739,"[{""N"":""550.0891""},{""N"":""593.3602""},{""N"":""1604.165""}]",87.51739,37.8125,3.44,1.388037,6.670186,2.33817,13.26807,2.111923,13.32195
2024-03-06 13:56:02,1.70973E+12,87.66923,"[{""N"":""531.795""},{""N"":""715.1014""},{""N"":""1623.372""}]",87.66923,37.8125,3.39,1.339428,5.971159,2.353119,13.08017,2.044604,12.67589
2024-03-06 13:55:01,1.70973E+12,87.04305,"[{""N"":""518.1629""},{""N"":""639.1068""},{""N"":""1584.086""}]",87.04305,37.8125,3.38,1.479085,7.095888,2.237101,12.80654,2.061816,13.14129
2024-03-06 13:54:02,1.70973E+12,87.08036,"[{""N"":""509.9737""},{""N"":""712.9918""},{""N"":""1568.198""}]",87.08036,37.8125,3.52,1.513635,7.117049,2.351726,12.98766,2.138964,13.34074
2024-03-06 13:53:01,1.70973E+12,85.83251,"[{""N"":""545.246""},{""N"":""596.9392""},{""N"":""1590.697""}]",85.83251,37.8125,3.61,1.597185,7.686707,2.386749,12.97237,2.192856,13.63726
2024-03-06 13:52:02,1.70973E+12,88.23994,"[{""N"":""515.6711""},{""N"":""709.3749""},{""N"":""1590.428""}]",88.23994,37.875,3.62,1.551833,7.752413,2.410239,13.68375,2.213657,13.99541
2024-03-06 13:51:02,1.70973E+12,86.53203,"[{""N"":""536.7755""},{""N"":""685.5535""},{""N"":""1562.583""}]",86.53203,37.875,3.39,1.332853,5.496929,2.371554,12.97479,2.023764,12.43954
2024-03-06 13:50:02,1.70973E+12,91.43544,"[{""N"":""517.6641""},{""N"":""706.0197""},{""N"":""1601.319""}]",91.43544,37.9375,3.42,1.439893,7.283706,2.257754,12.9433,2.121424,13.37713
2024-03-06 13:49:02,1.70973E+12,87.46899,"[{""N"":""566.2839""},{""N"":""646.3362""},{""N"":""1577.28""}]",87.46899,37.875,3.32,1.425086,6.69275,2.227284,11.99727,2.009043,12.24458
2024-03-06 13:48:01,1.70973E+12,87.91058,"[{""N"":""538.0119""},{""N"":""692.0394""},{""N"":""1578.289""}]",87.91058,37.875,3.31,1.317332,5.496765,2.28091,12.77271,2.004717,12.34148
2024-03-06 13:47:02,1.70973E+12,86.78362,"[{""N"":""597.034""},{""N"":""572.2829""},{""N"":""1581.488""}]",86.78362,37.8125,3.26,1.260341,5.498225,2.27704,12.56668,1.959321,11.9865
2024-03-06 13:46:01,1.70973E+12,86.25989,"[{""N"":""588.1469""},{""N"":""606.6578""},{""N"":""1572.694""}]",86.25989,37.8125,3.29,1.337366,5.121796,2.289352,12.92978,1.942771,12.22049
2024-03-06 13:45:02,1.70973E+12,89.79221,"[{""N"":""539.1197""},{""N"":""601.478""},{""N"":""1588.15""}]",89.79221,37.8125,3.28,1.311779,5.296942,2.298114,12.40753,1.940343,11.83175
2024-03-06 13:44:01,1.70973E+12,89.97716,"[{""N"":""580.4075""},{""N"":""576.1554""},{""N"":""1532.396""}]",89.97716,37.75,3.37,1.39445,6.234073,2.29846,13.20776,2.038105,12.94344
2024-03-06 13:43:02,1.70973E+12,85.43401,"[{""N"":""567.6065""},{""N"":""563.7609""},{""N"":""1556.592""}]",85.43401,37.75,3.35,1.327108,5.481728,2.34137,12.65335,2.002395,12.14867
2024-03-06 13:42:01,1.70973E+12,87.48026,"[{""N"":""520.6683""},{""N"":""697.0183""},{""N"":""1550.515""}]",87.48026,37.75,3.35,1.466332,6.745495,2.225779,12.00378,2.023129,12.46379
2024-03-06 13:41:02,1.70973E+12,87.39216,"[{""N"":""530.1591""},{""N"":""689.5777""},{""N"":""1539.372""}]",87.39216,37.75,3.29,1.313789,4.851979,2.305483,12.83218,1.947718,12.08844
2024-03-06 13:40:01,1.70973E+12,88.06409,"[{""N"":""534.4632""},{""N"":""595.6859""},{""N"":""1579.069""}]",88.06409,37.75,3.34,1.45187,6.750762,2.252856,12.25374,2.001375,12.60271
2024-03-06 13:39:02,1.70973E+12,89.27137,"[{""N"":""537.7584""},{""N"":""609.4912""},{""N"":""1573.085""}]",89.27137,37.75,3.37,1.376329,6.213384,2.302619,12.57004,2.037578,12.55775
2024-03-06 13:38:01,1.70973E+12,90.71426,"[{""N"":""599.4915""},{""N"":""573.9081""},{""N"":""1579.834""}]",90.71426,37.75,3.41,1.362757,6.156817,2.342195,12.90776,2.069152,12.73211
2024-03-06 13:37:02,1.70973E+12,87.7121,"[{""N"":""546.3224""},{""N"":""582.7198""},{""N"":""1566.101""}]",87.7121,37.6875,3.27,1.237038,4.976649,2.302797,13.00149,1.960553,12.17904
2024-03-06 13:34:42,1.70973E+12,89.76654,"[{""N"":""511.1757""},{""N"":""721.9943""},{""N"":""1575.945""}]",89.76654,37.625,3.24,1.258385,4.926263,2.301742,12.8545,1.909311,11.75269
2024-03-06 13:33:43,1.70973E+12,88.72093,"[{""N"":""530.2972""},{""N"":""693.136""},{""N"":""1553.931""}]",88.72093,37.625,3.28,1.375794,6.410409,2.209009,12.64207,2.003533,12.71149
2024-03-06 13:32:42,1.70973E+12,87.53727,"[{""N"":""509.4309""},{""N"":""666.9816""},{""N"":""1581.674""}]",87.53727,37.625,3.14,1.190829,4.75352,2.214237,12.18875,1.888405,11.54651
2024-03-06 13:31:43,1.70973E+12,90.13229,"[{""N"":""505.3528""},{""N"":""716.6446""},{""N"":""1560.286""}]",90.13229,37.625,3.28,1.418731,6.301069,2.181088,12.23541,1.992611,12.35927
2024-03-06 13:30:42,1.70973E+12,88.32663,"[{""N"":""553.2611""},{""N"":""564.3647""},{""N"":""1517.106""}]",88.32663,37.625,3.35,1.374538,6.172572,2.291834,12.5673,2.022525,12.39429
2024-03-06 13:29:42,1.70973E+12,87.88507,"[{""N"":""519.285""},{""N"":""598.184""},{""N"":""1552.006""}]",87.88507,37.6875,3.44,1.396267,6.135119,2.36433,12.7907,2.072416,12.73709
